date,outlet_id,daypart,tickets,items,revenue_sgd
2024-07-03,OUT-01,Midday,79,125,803.16
2024-07-03,OUT-01,Evening,31,45,300.48
2024-07-04,OUT-01,Morning,183,269,1151.31
2024-07-04,OUT-01,Midday,76,108,825.62
2024-07-04,OUT-01,Evening,27,40,250.99
2024-07-05,OUT-01,Morning,164,241,1080.12
2024-07-05,OUT-01,Midday,67,99,699.26
2024-07-05,OUT-01,Evening,31,45,280.61
2024-07-06,OUT-01,Morning,61,91,433.36
2024-07-06,OUT-01,Midday,31,45,299.14
2024-07-06,OUT-01,Evening,11,16,105.29
2024-07-07,OUT-01,Morning,46,68,307.33
2024-07-07,OUT-01,Midday,16,24,168.57
2024-07-07,OUT-01,Evening,6,9,54.79
2024-07-08,OUT-01,Morning,151,201,1039.88
2024-07-08,OUT-01,Midday,69,102,745.27
2024-07-08,OUT-01,Evening,28,43,261.39
2024-07-09,OUT-01,Morning,177,256,1129.64
2024-07-09,OUT-01,Midday,70,103,764.51
2024-07-09,OUT-01,Evening,27,40,240.85
2024-07-10,OUT-01,Morning,153,225,1034.99
2024-07-10,OUT-01,Midday,71,90,786.0
2024-07-10,OUT-01,Evening,28,42,254.22
2024-07-11,OUT-01,Morning,125,182,844.14
2024-07-11,OUT-01,Midday,58,83,626.29
2024-07-11,OUT-01,Evening,23,33,210.89
2024-07-12,OUT-01,Morning,157,233,1028.88
2024-07-12,OUT-01,Midday,61,94,640.06
2024-07-12,OUT-01,Evening,23,31,220.48
2024-07-13,OUT-01,Morning,59,85,381.24
2024-07-13,OUT-01,Midday,23,35,254.71
2024-07-13,OUT-01,Evening,11,16,101.43
2024-07-14,OUT-01,Morning,39,56,262.83
2024-07-14,OUT-01,Midday,18,28,200.51
2024-07-14,OUT-01,Evening,6,9,59.06
2024-07-15,OUT-01,Morning,154,226,1037.76
2024-07-15,OUT-01,Midday,66,87,702.67
2024-07-15,OUT-01,Evening,31,45,268.68
2024-07-16,OUT-01,Morning,157,230,996.64
2024-07-16,OUT-01,Midday,65,94,726.82
2024-07-16,OUT-01,Evening,25,35,242.14
2024-07-17,OUT-01,Morning,150,221,994.68
2024-07-17,OUT-01,Midday,75,104,744.55
2024-07-17,OUT-01,Evening,27,41,266.02
2024-07-18,OUT-01,Morning,201,280,1315.86
2024-07-18,OUT-01,Midday,88,132,897.42
2024-07-18,OUT-01,Evening,31,46,297.81
2024-07-19,OUT-01,Morning,171,243,1087.26
2024-07-19,OUT-01,Midday,62,93,676.79
2024-07-19,OUT-01,Evening,26,39,259.95
2024-07-20,OUT-01,Morning,62,88,412.31
2024-07-20,OUT-01,Midday,26,40,273.47
2024-07-20,OUT-01,Evening,10,14,91.32
2024-07-21,OUT-01,Morning,50,73,328.78
2024-07-21,OUT-01,Midday,17,24,188.79
2024-07-21,OUT-01,Evening,8,12,71.22
2024-07-22,OUT-01,Morning,180,256,1164.64
2024-07-22,OUT-01,Midday,71,96,779.67
2024-07-22,OUT-01,Evening,33,47,280.19
2024-07-23,OUT-01,Morning,169,257,1162.02
2024-07-23,OUT-01,Midday,64,93,764.74
2024-07-23,OUT-01,Evening,29,44,274.38
2024-07-24,OUT-01,Morning,214,308,1335.34
2024-07-24,OUT-01,Midday,79,110,832.69
2024-07-24,OUT-01,Evening,30,45,275.25
2024-07-25,OUT-01,Morning,197,287,1262.81
2024-07-25,OUT-01,Midday,83,114,867.56
2024-07-25,OUT-01,Evening,29,42,271.93
2024-07-26,OUT-01,Morning,179,257,1250.36
2024-07-26,OUT-01,Midday,90,125,867.93
2024-07-26,OUT-01,Evening,32,47,306.47
2024-07-27,OUT-01,Morning,85,120,552.66
2024-07-27,OUT-01,Midday,33,48,364.79
2024-07-27,OUT-01,Evening,11,17,118.09
2024-07-28,OUT-01,Morning,42,61,259.9
2024-07-28,OUT-01,Midday,19,26,181.84
2024-07-28,OUT-01,Evening,6,9,52.55
2024-07-29,OUT-01,Morning,176,246,1132.86
2024-07-29,OUT-01,Midday,72,104,702.11
2024-07-29,OUT-01,Evening,28,42,250.92
2024-07-30,OUT-01,Morning,194,283,1228.49
2024-07-30,OUT-01,Midday,85,123,873.72
2024-07-30,OUT-01,Evening,27,37,268.59
2024-07-31,OUT-01,Morning,157,226,1090.37
2024-07-31,OUT-01,Midday,71,100,748.05
2024-07-31,OUT-01,Evening,28,38,252.3
2024-08-01,OUT-01,Morning,143,221,991.38
2024-08-01,OUT-01,Midday,69,103,691.41
2024-08-01,OUT-01,Evening,26,38,243.96
2024-08-02,OUT-01,Morning,159,220,1036.09
2024-08-02,OUT-01,Midday,71,104,723.67
2024-08-02,OUT-01,Evening,24,34,251.9
2024-08-03,OUT-01,Morning,66,100,418.42
2024-08-03,OUT-01,Midday,24,34,268.38
2024-08-03,OUT-01,Evening,8,12,79.59
2024-08-04,OUT-01,Morning,45,63,309.95
2024-08-04,OUT-01,Midday,20,29,220.59
2024-08-04,OUT-01,Evening,8,11,77.28
2024-08-05,OUT-01,Morning,217,332,1345.0
2024-08-05,OUT-01,Midday,77,110,842.03
2024-08-05,OUT-01,Evening,25,36,251.76
2024-08-06,OUT-01,Morning,151,216,1046.03
2024-08-06,OUT-01,Midday,58,81,662.02
2024-08-06,OUT-01,Evening,28,38,249.22
2024-08-07,OUT-01,Morning,201,293,1331.02
2024-08-07,OUT-01,Midday,82,121,830.7
2024-08-07,OUT-01,Evening,35,50,312.18
2024-08-08,OUT-01,Morning,241,364,1517.28
2024-08-08,OUT-01,Midday,88,141,942.43
2024-08-08,OUT-01,Evening,31,47,290.47
2024-08-09,OUT-01,Morning,137,200,802.94
2024-08-09,OUT-01,Midday,53,72,569.8
2024-08-09,OUT-01,Evening,19,28,178.94
2024-08-10,OUT-01,Morning,58,80,382.12
2024-08-10,OUT-01,Midday,29,43,289.86
2024-08-10,OUT-01,Evening,10,14,90.78
2024-08-11,OUT-01,Morning,47,65,312.1
2024-08-11,OUT-01,Midday,19,29,197.51
2024-08-11,OUT-01,Evening,7,10,60.73
2024-08-12,OUT-01,Morning,147,204,1033.19
2024-08-12,OUT-01,Midday,65,100,642.71
2024-08-12,OUT-01,Evening,29,42,252.82
2024-08-13,OUT-01,Morning,152,237,963.64
2024-08-13,OUT-01,Midday,75,110,746.22
2024-08-13,OUT-01,Evening,24,35,221.37
2024-08-14,OUT-01,Morning,188,289,1221.27
2024-08-14,OUT-01,Midday,69,106,729.35
2024-08-14,OUT-01,Evening,25,38,221.9
2024-08-15,OUT-01,Morning,155,249,1021.6
2024-08-15,OUT-01,Midday,83,113,849.48
2024-08-15,OUT-01,Evening,23,31,226.34
2024-08-16,OUT-01,Morning,155,224,941.69
2024-08-16,OUT-01,Midday,64,92,681.86
2024-08-16,OUT-01,Evening,23,33,232.31
2024-08-17,OUT-01,Morning,56,86,363.47
2024-08-17,OUT-01,Midday,24,37,258.25
2024-08-17,OUT-01,Evening,8,12,80.26
2024-08-18,OUT-01,Morning,52,78,347.98
2024-08-18,OUT-01,Midday,23,34,244.92
2024-08-18,OUT-01,Evening,8,12,66.94
2024-08-19,OUT-01,Morning,187,249,1220.88
2024-08-19,OUT-01,Midday,81,120,779.69
2024-08-19,OUT-01,Evening,26,39,240.25
2024-08-20,OUT-01,Morning,149,216,974.81
2024-08-20,OUT-01,Midday,71,102,725.34
2024-08-20,OUT-01,Evening,22,34,217.45
2024-08-21,OUT-01,Morning,172,239,1127.71
2024-08-21,OUT-01,Midday,74,113,784.48
2024-08-21,OUT-01,Evening,27,38,264.68
2024-08-22,OUT-01,Morning,187,274,1169.61
2024-08-22,OUT-01,Midday,73,113,769.5
2024-08-22,OUT-01,Evening,24,36,237.5
2024-08-23,OUT-01,Morning,154,206,1062.57
2024-08-23,OUT-01,Midday,58,84,706.74
2024-08-23,OUT-01,Evening,24,34,211.61
2024-08-24,OUT-01,Morning,68,99,481.53
2024-08-24,OUT-01,Midday,30,41,307.63
2024-08-24,OUT-01,Evening,13,18,124.23
2024-08-25,OUT-01,Morning,43,64,274.15
2024-08-25,OUT-01,Midday,20,30,199.56
2024-08-25,OUT-01,Evening,7,10,66.86
2024-08-26,OUT-01,Morning,160,261,1027.22
2024-08-26,OUT-01,Midday,66,96,682.39
2024-08-26,OUT-01,Evening,29,40,270.26
2024-08-27,OUT-01,Morning,139,200,922.99
2024-08-27,OUT-01,Midday,67,90,643.96
2024-08-27,OUT-01,Evening,25,36,252.74
2024-08-28,OUT-01,Morning,174,260,1136.93
2024-08-28,OUT-01,Midday,73,110,705.63
2024-08-28,OUT-01,Evening,32,45,293.67
2024-08-29,OUT-01,Morning,158,246,1137.62
2024-08-29,OUT-01,Midday,73,112,773.11
2024-08-29,OUT-01,Evening,28,43,262.21
2024-08-30,OUT-01,Morning,203,293,1355.46
2024-08-30,OUT-01,Midday,80,114,863.1
2024-08-30,OUT-01,Evening,29,44,285.66
2024-08-31,OUT-01,Morning,54,78,385.84
2024-08-31,OUT-01,Midday,31,44,320.67
2024-08-31,OUT-01,Evening,11,17,98.46
2024-09-01,OUT-01,Morning,42,65,275.69
2024-09-01,OUT-01,Midday,19,29,181.77
2024-09-01,OUT-01,Evening,6,8,59.94
2024-09-02,OUT-01,Morning,161,227,1115.45
2024-09-02,OUT-01,Midday,74,105,811.04
2024-09-02,OUT-01,Evening,26,37,240.84
2024-09-03,OUT-01,Morning,207,307,1311.2
2024-09-03,OUT-01,Midday,61,89,690.37
2024-09-03,OUT-01,Evening,29,43,268.0
2024-09-04,OUT-01,Morning,193,280,1260.07
2024-09-04,OUT-01,Midday,70,106,764.26
2024-09-04,OUT-01,Evening,28,40,264.14
2024-09-05,OUT-01,Morning,158,225,1035.45
2024-09-05,OUT-01,Midday,74,98,879.6
2024-09-05,OUT-01,Evening,30,41,286.35
2024-09-06,OUT-01,Morning,167,246,1049.11
2024-09-06,OUT-01,Midday,66,100,747.23
2024-09-06,OUT-01,Evening,25,35,248.06
2024-09-07,OUT-01,Morning,53,78,380.14
2024-09-07,OUT-01,Midday,26,37,268.38
2024-09-07,OUT-01,Evening,9,13,92.07
2024-09-08,OUT-01,Morning,36,54,219.65
2024-09-08,OUT-01,Midday,16,22,162.0
2024-09-08,OUT-01,Evening,5,8,51.27
2024-09-09,OUT-01,Morning,192,273,1259.66
2024-09-09,OUT-01,Midday,87,129,864.2
2024-09-09,OUT-01,Evening,35,55,309.08
2024-09-10,OUT-01,Morning,167,230,1060.77
2024-09-10,OUT-01,Midday,74,113,802.99
2024-09-10,OUT-01,Evening,29,42,277.12
2024-09-11,OUT-01,Morning,180,271,1213.64
2024-09-11,OUT-01,Midday,77,123,813.6
2024-09-11,OUT-01,Evening,24,35,241.87
2024-09-12,OUT-01,Morning,217,335,1348.28
2024-09-12,OUT-01,Midday,94,146,1046.28
2024-09-12,OUT-01,Evening,37,53,319.76
2024-09-13,OUT-01,Morning,148,221,966.31
2024-09-13,OUT-01,Midday,58,81,597.77
2024-09-13,OUT-01,Evening,24,38,225.81
2024-09-14,OUT-01,Morning,43,60,279.86
2024-09-14,OUT-01,Midday,19,26,196.94
2024-09-14,OUT-01,Evening,9,12,77.35
2024-09-15,OUT-01,Morning,39,57,256.05
2024-09-15,OUT-01,Midday,17,24,178.13
2024-09-15,OUT-01,Evening,7,11,57.33
2024-09-16,OUT-01,Morning,142,208,975.82
2024-09-16,OUT-01,Midday,60,86,680.28
2024-09-16,OUT-01,Evening,25,39,235.12
2024-09-17,OUT-01,Morning,175,250,1096.75
2024-09-17,OUT-01,Midday,68,99,705.54
2024-09-17,OUT-01,Evening,23,31,249.91
2024-09-18,OUT-01,Morning,162,235,1095.77
2024-09-18,OUT-01,Midday,66,93,699.61
2024-09-18,OUT-01,Evening,25,34,219.01
2024-09-19,OUT-01,Morning,182,261,1127.8
2024-09-19,OUT-01,Midday,75,100,821.65
2024-09-19,OUT-01,Evening,27,39,254.56
2024-09-20,OUT-01,Morning,170,235,1131.88
2024-09-20,OUT-01,Midday,75,110,803.78
2024-09-20,OUT-01,Evening,21,30,214.08
2024-09-21,OUT-01,Morning,61,86,370.42
2024-09-21,OUT-01,Midday,26,40,268.35
2024-09-21,OUT-01,Evening,10,14,102.86
2024-09-22,OUT-01,Morning,49,68,311.56
2024-09-22,OUT-01,Midday,20,29,212.75
2024-09-22,OUT-01,Evening,8,12,76.31
2024-09-23,OUT-01,Morning,191,279,1176.17
2024-09-23,OUT-01,Midday,66,87,752.2
2024-09-23,OUT-01,Evening,25,35,230.55
2024-09-24,OUT-01,Morning,165,239,1075.89
2024-09-24,OUT-01,Midday,70,103,802.72
2024-09-24,OUT-01,Evening,27,40,237.7
2024-09-25,OUT-01,Morning,173,272,1121.92
2024-09-25,OUT-01,Midday,63,91,668.05
2024-09-25,OUT-01,Evening,24,36,212.0
2024-09-26,OUT-01,Morning,152,220,972.9
2024-09-26,OUT-01,Midday,71,96,735.67
2024-09-26,OUT-01,Evening,24,34,224.6
2024-09-27,OUT-01,Morning,157,220,996.38
2024-09-27,OUT-01,Midday,62,89,661.32
2024-09-27,OUT-01,Evening,25,34,227.2
2024-09-28,OUT-01,Morning,70,98,482.77
2024-09-28,OUT-01,Midday,31,43,313.52
2024-09-28,OUT-01,Evening,11,16,101.37
2024-09-29,OUT-01,Morning,45,64,294.19
2024-09-29,OUT-01,Midday,20,29,188.34
2024-09-29,OUT-01,Evening,8,12,71.04
2024-09-30,OUT-01,Morning,146,206,923.06
2024-09-30,OUT-01,Midday,67,97,672.56
2024-09-30,OUT-01,Evening,25,38,232.04
2024-10-01,OUT-01,Morning,130,179,864.24
2024-10-01,OUT-01,Midday,72,97,678.9
2024-10-01,OUT-01,Evening,23,34,205.61
2024-10-02,OUT-01,Morning,201,307,1301.84
2024-10-02,OUT-01,Midday,88,127,999.99
2024-10-02,OUT-01,Evening,30,42,290.96
2024-10-03,OUT-01,Morning,132,193,849.6
2024-10-03,OUT-01,Midday,51,75,549.4
2024-10-03,OUT-01,Evening,20,29,185.34
2024-10-04,OUT-01,Morning,139,193,997.05
2024-10-04,OUT-01,Midday,73,109,784.15
2024-10-04,OUT-01,Evening,24,35,213.84
2024-10-05,OUT-01,Morning,68,110,452.87
2024-10-05,OUT-01,Midday,30,43,323.74
2024-10-05,OUT-01,Evening,9,14,91.17
2024-10-06,OUT-01,Morning,62,86,380.55
2024-10-06,OUT-01,Midday,24,35,232.68
2024-10-06,OUT-01,Evening,8,11,79.06
2024-10-07,OUT-01,Morning,209,305,1400.43
2024-10-07,OUT-01,Midday,81,128,846.9
2024-10-07,OUT-01,Evening,28,38,271.18
2024-10-08,OUT-01,Morning,139,200,863.2
2024-10-08,OUT-01,Midday,63,90,656.2
2024-10-08,OUT-01,Evening,22,30,212.58
2024-10-09,OUT-01,Morning,190,255,1293.91
2024-10-09,OUT-01,Midday,81,120,944.81
2024-10-09,OUT-01,Evening,34,47,326.01
2024-10-10,OUT-01,Morning,181,263,1237.36
2024-10-10,OUT-01,Midday,67,91,747.69
2024-10-10,OUT-01,Evening,26,36,263.53
2024-10-11,OUT-01,Morning,156,222,1051.1
2024-10-11,OUT-01,Midday,82,125,781.78
2024-10-11,OUT-01,Evening,27,39,266.64
2024-10-12,OUT-01,Morning,64,92,406.24
2024-10-12,OUT-01,Midday,26,38,288.67
2024-10-12,OUT-01,Evening,9,13,87.93
2024-10-13,OUT-01,Morning,38,54,271.21
2024-10-13,OUT-01,Midday,15,22,175.39
2024-10-13,OUT-01,Evening,6,9,60.75
2024-10-14,OUT-01,Morning,168,234,1022.57
2024-10-14,OUT-01,Midday,70,104,738.67
2024-10-14,OUT-01,Evening,29,40,258.27
2024-10-15,OUT-01,Morning,167,264,1144.03
2024-10-15,OUT-01,Midday,79,111,763.61
2024-10-15,OUT-01,Evening,24,35,231.41
2024-10-16,OUT-01,Morning,151,228,1026.95
2024-10-16,OUT-01,Midday,71,107,708.63
2024-10-16,OUT-01,Evening,28,43,261.62
2024-10-17,OUT-01,Morning,157,230,1023.58
2024-10-17,OUT-01,Midday,70,105,695.72
2024-10-17,OUT-01,Evening,27,37,258.5
2024-10-18,OUT-01,Morning,175,261,1154.72
2024-10-18,OUT-01,Midday,61,90,683.07
2024-10-18,OUT-01,Evening,32,47,286.77
2024-10-19,OUT-01,Morning,64,95,416.76
2024-10-19,OUT-01,Midday,25,38,267.25
2024-10-19,OUT-01,Evening,10,14,90.78
2024-10-20,OUT-01,Morning,37,52,252.6
2024-10-20,OUT-01,Midday,16,24,172.18
2024-10-20,OUT-01,Evening,7,10,60.33
2024-10-21,OUT-01,Morning,152,224,1008.69
2024-10-21,OUT-01,Midday,71,108,723.36
2024-10-21,OUT-01,Evening,28,40,255.9
2024-10-22,OUT-01,Morning,183,256,1137.85
2024-10-22,OUT-01,Midday,78,116,829.75
2024-10-22,OUT-01,Evening,35,51,303.92
2024-10-23,OUT-01,Morning,154,222,1063.79
2024-10-23,OUT-01,Midday,74,113,741.05
2024-10-23,OUT-01,Evening,24,36,237.17
2024-10-24,OUT-01,Morning,180,259,1132.57
2024-10-24,OUT-01,Midday,77,119,853.48
2024-10-24,OUT-01,Evening,27,40,257.78
2024-10-25,OUT-01,Morning,168,232,1189.38
2024-10-25,OUT-01,Midday,78,108,855.34
2024-10-25,OUT-01,Evening,30,41,278.22
2024-10-26,OUT-01,Morning,73,108,484.06
2024-10-26,OUT-01,Midday,29,41,312.07
2024-10-26,OUT-01,Evening,11,16,101.95
2024-10-27,OUT-01,Morning,39,56,262.78
2024-10-27,OUT-01,Midday,15,20,161.04
2024-10-27,OUT-01,Evening,6,9,61.96
2024-10-28,OUT-01,Morning,124,176,932.41
2024-10-28,OUT-01,Midday,78,111,779.53
2024-10-28,OUT-01,Evening,28,42,252.56
2024-10-29,OUT-01,Morning,184,273,1212.29
2024-10-29,OUT-01,Midday,68,102,738.8
2024-10-29,OUT-01,Evening,27,40,234.41
2024-10-30,OUT-01,Morning,181,265,1208.44
2024-10-30,OUT-01,Midday,91,125,1023.0
2024-10-30,OUT-01,Evening,32,49,293.81
2024-10-31,OUT-01,Morning,146,213,936.9
2024-10-31,OUT-01,Midday,66,100,672.1
2024-10-31,OUT-01,Evening,22,33,222.92
2024-11-01,OUT-01,Morning,158,226,1051.59
2024-11-01,OUT-01,Midday,75,107,761.82
2024-11-01,OUT-01,Evening,31,46,264.2
2024-11-02,OUT-01,Morning,47,70,333.73
2024-11-02,OUT-01,Midday,22,31,243.38
2024-11-02,OUT-01,Evening,8,11,74.13
2024-11-03,OUT-01,Morning,36,47,221.07
2024-11-03,OUT-01,Midday,19,28,171.44
2024-11-03,OUT-01,Evening,6,9,53.98
2024-11-04,OUT-01,Morning,206,289,1328.15
2024-11-04,OUT-01,Midday,71,103,750.88
2024-11-04,OUT-01,Evening,28,41,255.43
2024-11-05,OUT-01,Morning,160,235,1028.11
2024-11-05,OUT-01,Midday,60,88,652.38
2024-11-05,OUT-01,Evening,23,35,231.73
2024-11-06,OUT-01,Morning,168,235,1113.02
2024-11-06,OUT-01,Midday,69,104,736.17
2024-11-06,OUT-01,Evening,28,41,254.26
2024-11-07,OUT-01,Morning,158,245,1091.47
2024-11-07,OUT-01,Midday,83,124,827.79
2024-11-07,OUT-01,Evening,30,40,270.63
2024-11-08,OUT-01,Morning,148,204,903.48
2024-11-08,OUT-01,Midday,59,85,587.73
2024-11-08,OUT-01,Evening,28,39,253.69
2024-11-09,OUT-01,Morning,76,96,451.02
2024-11-09,OUT-01,Midday,34,49,339.41
2024-11-09,OUT-01,Evening,10,15,94.69
2024-11-10,OUT-01,Morning,37,54,248.72
2024-11-10,OUT-01,Midday,15,20,158.3
2024-11-10,OUT-01,Evening,7,10,66.84
2024-11-11,OUT-01,Morning,119,176,863.46
2024-11-11,OUT-01,Midday,54,77,594.25
2024-11-11,OUT-01,Evening,25,37,252.51
2024-11-12,OUT-01,Morning,144,202,865.44
2024-11-12,OUT-01,Midday,61,92,616.86
2024-11-12,OUT-01,Evening,21,30,196.87
2024-11-13,OUT-01,Morning,156,227,1068.88
2024-11-13,OUT-01,Midday,78,115,800.13
2024-11-13,OUT-01,Evening,33,49,293.79
2024-11-14,OUT-01,Morning,178,260,1135.98
2024-11-14,OUT-01,Midday,78,110,849.75
2024-11-14,OUT-01,Evening,28,39,276.36
2024-11-15,OUT-01,Morning,152,224,989.89
2024-11-15,OUT-01,Midday,67,97,723.42
2024-11-15,OUT-01,Evening,21,31,205.15
2024-11-16,OUT-01,Morning,65,93,437.26
2024-11-16,OUT-01,Midday,24,38,261.49
2024-11-16,OUT-01,Evening,8,11,83.56
2024-11-17,OUT-01,Morning,52,72,344.34
2024-11-17,OUT-01,Midday,25,34,270.51
2024-11-17,OUT-01,Evening,9,13,77.51
2024-11-18,OUT-01,Morning,204,316,1393.26
2024-11-18,OUT-01,Midday,81,123,819.69
2024-11-18,OUT-01,Evening,34,51,316.7
2024-11-19,OUT-01,Morning,149,220,992.23
2024-11-19,OUT-01,Midday,69,94,746.81
2024-11-19,OUT-01,Evening,25,37,234.42
2024-11-20,OUT-01,Morning,147,207,961.38
2024-11-20,OUT-01,Midday,58,90,575.46
2024-11-20,OUT-01,Evening,25,40,223.11
2024-11-21,OUT-01,Morning,129,178,882.2
2024-11-21,OUT-01,Midday,63,94,675.55
2024-11-21,OUT-01,Evening,23,32,206.44
2024-11-22,OUT-01,Morning,130,188,950.75
2024-11-22,OUT-01,Midday,60,81,594.32
2024-11-22,OUT-01,Evening,24,32,234.71
2024-11-23,OUT-01,Morning,65,94,445.97
2024-11-23,OUT-01,Midday,33,47,331.59
2024-11-23,OUT-01,Evening,12,18,102.31
2024-11-24,OUT-01,Morning,45,62,286.8
2024-11-24,OUT-01,Midday,19,26,194.17
2024-11-24,OUT-01,Evening,7,10,68.64
2024-11-25,OUT-01,Morning,203,294,1302.15
2024-11-25,OUT-01,Midday,102,147,1012.09
2024-11-25,OUT-01,Evening,31,43,297.47
2024-11-26,OUT-01,Morning,147,231,964.99
2024-11-26,OUT-01,Midday,75,109,757.49
2024-11-26,OUT-01,Evening,27,38,248.1
2024-11-27,OUT-01,Morning,150,204,951.19
2024-11-27,OUT-01,Midday,68,106,682.12
2024-11-27,OUT-01,Evening,23,34,228.84
2024-11-28,OUT-01,Morning,157,236,1068.4
2024-11-28,OUT-01,Midday,82,132,757.26
2024-11-28,OUT-01,Evening,29,43,283.25
2024-11-29,OUT-01,Morning,172,244,1125.23
2024-11-29,OUT-01,Midday,53,78,612.74
2024-11-29,OUT-01,Evening,18,24,210.37
2024-11-30,OUT-01,Morning,44,67,317.29
2024-11-30,OUT-01,Midday,21,31,201.84
2024-11-30,OUT-01,Evening,8,12,77.79
2024-12-01,OUT-01,Morning,50,68,327.43
2024-12-01,OUT-01,Midday,21,30,223.54
2024-12-01,OUT-01,Evening,9,13,85.73
2024-12-02,OUT-01,Morning,154,220,1020.23
2024-12-02,OUT-01,Midday,65,96,704.26
2024-12-02,OUT-01,Evening,25,35,234.62
2024-12-03,OUT-01,Morning,191,273,1184.7
2024-12-03,OUT-01,Midday,77,113,862.07
2024-12-03,OUT-01,Evening,31,49,269.17
2024-12-04,OUT-01,Morning,179,263,1243.86
2024-12-04,OUT-01,Midday,80,104,855.69
2024-12-04,OUT-01,Evening,29,41,264.62
2024-12-05,OUT-01,Morning,186,265,1160.03
2024-12-05,OUT-01,Midday,73,99,727.19
2024-12-05,OUT-01,Evening,25,35,213.86
2024-12-06,OUT-01,Morning,132,182,823.65
2024-12-06,OUT-01,Midday,58,87,614.54
2024-12-06,OUT-01,Evening,22,33,199.88
2024-12-07,OUT-01,Morning,47,65,333.15
2024-12-07,OUT-01,Midday,22,33,239.97
2024-12-07,OUT-01,Evening,8,12,77.1
2024-12-08,OUT-01,Morning,46,58,288.17
2024-12-08,OUT-01,Midday,17,23,179.21
2024-12-08,OUT-01,Evening,7,9,64.59
2024-12-09,OUT-01,Morning,180,271,1175.05
2024-12-09,OUT-01,Midday,79,110,810.0
2024-12-09,OUT-01,Evening,29,44,263.69
2024-12-10,OUT-01,Morning,156,227,1124.69
2024-12-10,OUT-01,Midday,71,103,791.97
2024-12-10,OUT-01,Evening,31,42,270.67
2024-12-11,OUT-01,Morning,132,200,1030.37
2024-12-11,OUT-01,Midday,87,124,876.63
2024-12-11,OUT-01,Evening,23,34,221.17
2024-12-12,OUT-01,Morning,196,275,1355.1
2024-12-12,OUT-01,Midday,70,103,774.14
2024-12-12,OUT-01,Evening,29,43,277.3
2024-12-13,OUT-01,Morning,136,204,861.6
2024-12-13,OUT-01,Midday,56,81,573.19
2024-12-13,OUT-01,Evening,21,33,200.65
2024-12-14,OUT-01,Morning,57,87,386.52
2024-12-14,OUT-01,Midday,25,37,257.13
2024-12-14,OUT-01,Evening,10,14,98.51
2024-12-15,OUT-01,Morning,49,73,320.22
2024-12-15,OUT-01,Midday,18,27,206.12
2024-12-15,OUT-01,Evening,8,12,69.56
2024-12-16,OUT-01,Morning,160,232,1084.33
2024-12-16,OUT-01,Midday,69,96,789.15
2024-12-16,OUT-01,Evening,27,40,259.5
2024-12-17,OUT-01,Morning,190,285,1290.71
2024-12-17,OUT-01,Midday,81,118,868.91
2024-12-17,OUT-01,Evening,27,43,259.24
2024-12-18,OUT-01,Morning,155,227,999.89
2024-12-18,OUT-01,Midday,51,74,550.98
2024-12-18,OUT-01,Evening,26,36,233.18
2024-12-19,OUT-01,Morning,172,238,1127.11
2024-12-19,OUT-01,Midday,66,99,709.83
2024-12-19,OUT-01,Evening,32,45,284.59
2024-12-20,OUT-01,Morning,142,207,967.8
2024-12-20,OUT-01,Midday,71,102,741.92
2024-12-20,OUT-01,Evening,24,35,214.65
2024-12-21,OUT-01,Morning,63,98,401.27
2024-12-21,OUT-01,Midday,26,38,280.04
2024-12-21,OUT-01,Evening,10,14,84.36
2024-12-22,OUT-01,Morning,49,69,305.75
2024-12-22,OUT-01,Midday,22,33,235.99
2024-12-22,OUT-01,Evening,8,12,76.09
2024-12-23,OUT-01,Morning,170,257,1066.87
2024-12-23,OUT-01,Midday,69,96,698.24
2024-12-23,OUT-01,Evening,26,37,243.02
2024-12-24,OUT-01,Morning,149,226,1058.54
2024-12-24,OUT-01,Midday,77,114,876.74
2024-12-24,OUT-01,Evening,25,37,244.93
2024-12-25,OUT-01,Morning,109,151,683.52
2024-12-25,OUT-01,Midday,43,65,436.56
2024-12-25,OUT-01,Evening,16,22,146.34
2024-12-26,OUT-01,Morning,168,246,1180.44
2024-12-26,OUT-01,Midday,86,118,911.57
2024-12-26,OUT-01,Evening,29,41,262.29
2024-12-27,OUT-01,Morning,210,303,1404.33
2024-12-27,OUT-01,Midday,68,100,730.85
2024-12-27,OUT-01,Evening,32,47,288.31
2024-12-28,OUT-01,Morning,56,73,387.48
2024-12-28,OUT-01,Midday,23,34,234.37
2024-12-28,OUT-01,Evening,9,13,84.31
2024-12-29,OUT-01,Morning,47,70,309.39
2024-12-29,OUT-01,Midday,19,27,179.18
2024-12-29,OUT-01,Evening,6,8,58.2
2024-12-30,OUT-01,Morning,182,266,1169.7
2024-12-30,OUT-01,Midday,79,113,917.21
2024-12-30,OUT-01,Evening,29,42,272.48
2024-12-31,OUT-01,Morning,171,243,1054.13
2024-12-31,OUT-01,Midday,72,107,781.04
2024-12-31,OUT-01,Evening,29,43,252.3
2025-01-01,OUT-01,Morning,99,140,684.6
2025-01-01,OUT-01,Midday,49,74,470.94
2025-01-01,OUT-01,Evening,18,26,179.69
2025-01-02,OUT-01,Morning,209,309,1299.47
2025-01-02,OUT-01,Midday,81,115,912.54
2025-01-02,OUT-01,Evening,26,40,264.45
2025-01-03,OUT-01,Morning,134,188,878.63
2025-01-03,OUT-01,Midday,61,88,670.71
2025-01-03,OUT-01,Evening,22,31,192.77
2025-01-04,OUT-01,Morning,63,93,396.3
