txn_id,txn_datetime,outlet_id,daypart,category,items,amount_sgd,payment_method
T503769,2025-06-16 10:47,OUT-04,Morning,Coffee,1,6.07,Cash
T502793,2025-06-16 10:47,OUT-03,Morning,Coffee,1,6.7,PayNow
T502765,2025-06-16 10:47,OUT-03,Morning,Coffee,1,6.2,PayNow
T501520,2025-06-16 10:49,OUT-02,Morning,Coffee,1,7.03,Wallet
T500154,2025-06-16 10:50,OUT-01,Morning,Coffee,1,5.15,PayNow
T500032,2025-06-16 10:51,OUT-01,Morning,Coffee,1,4.95,Card
T501496,2025-06-16 10:54,OUT-02,Morning,Coffee,1,5.89,Cash
T500012,2025-06-16 10:54,OUT-01,Morning,Coffee,1,8.0,PayNow
T501541,2025-06-16 10:55,OUT-02,Morning,Pastry,1,6.94,PayNow
T502802,2025-06-16 10:57,OUT-03,Morning,Coffee,1,6.68,PayNow
T500059,2025-06-16 10:58,OUT-01,Morning,Coffee,1,6.57,Card
T503748,2025-06-16 10:59,OUT-04,Morning,Coffee,1,8.96,Card
T501564,2025-06-16 11:00,OUT-02,Midday,Food,1,16.46,Wallet
T501595,2025-06-16 11:02,OUT-02,Midday,Food,1,19.23,Card
T503807,2025-06-16 11:04,OUT-04,Midday,Coffee,1,7.13,Card
T501568,2025-06-16 11:07,OUT-02,Midday,Food,1,18.94,Cash
T503798,2025-06-16 11:07,OUT-04,Midday,Food,1,15.68,Card
T500176,2025-06-16 11:07,OUT-01,Midday,Coffee,1,7.58,Card
T501597,2025-06-16 11:11,OUT-02,Midday,Food,1,13.94,Card
T500211,2025-06-16 11:12,OUT-01,Midday,Beans (retail),1,25.27,PayNow
T503773,2025-06-16 11:13,OUT-04,Midday,Coffee,1,4.99,Wallet
T500203,2025-06-16 11:15,OUT-01,Midday,Coffee,1,6.73,Wallet
T501601,2025-06-16 11:16,OUT-02,Midday,Food,1,17.9,Card
T502854,2025-06-16 11:19,OUT-03,Midday,Food,1,11.84,Cash
T503796,2025-06-16 11:20,OUT-04,Midday,Food,1,17.46,Card
T502846,2025-06-16 11:20,OUT-03,Midday,Food,1,11.56,Card
T502877,2025-06-16 11:21,OUT-03,Midday,Food,1,11.93,Card
T500166,2025-06-16 11:21,OUT-01,Midday,Coffee,1,5.96,Cash
T500213,2025-06-16 11:21,OUT-01,Midday,Food,1,16.33,Wallet
T502848,2025-06-16 11:22,OUT-03,Midday,Food,1,12.69,PayNow
T501550,2025-06-16 11:22,OUT-02,Midday,Pastry,1,5.57,Card
T502876,2025-06-16 11:23,OUT-03,Midday,Food,1,13.44,Wallet
T503816,2025-06-16 11:23,OUT-04,Midday,Tea,1,6.56,PayNow
T500164,2025-06-16 11:23,OUT-01,Midday,Food,1,14.82,Wallet
T502845,2025-06-16 11:25,OUT-03,Midday,Food,1,13.6,Card
T500160,2025-06-16 11:25,OUT-01,Midday,Beans (retail),1,24.13,Card
T503793,2025-06-16 11:28,OUT-04,Midday,Coffee,1,7.1,PayNow
T501567,2025-06-16 11:30,OUT-02,Midday,Coffee,1,7.42,Card
T500192,2025-06-16 11:30,OUT-01,Midday,Coffee,1,4.97,PayNow
T500186,2025-06-16 11:31,OUT-01,Midday,Coffee,1,7.87,Card
T503818,2025-06-16 11:32,OUT-04,Midday,Food,1,16.37,Card
T500190,2025-06-16 11:33,OUT-01,Midday,Coffee,1,5.54,Card
T503790,2025-06-16 11:34,OUT-04,Midday,Food,1,14.89,PayNow
T502857,2025-06-16 11:35,OUT-03,Midday,Coffee,1,5.24,Card
T500191,2025-06-16 11:35,OUT-01,Midday,Coffee,1,7.09,Cash
T503786,2025-06-16 11:36,OUT-04,Midday,Coffee,1,5.4,Cash
T501552,2025-06-16 11:36,OUT-02,Midday,Coffee,1,8.6,Card
T503774,2025-06-16 11:37,OUT-04,Midday,Coffee,1,7.64,Card
T502863,2025-06-16 11:40,OUT-03,Midday,Coffee,1,7.06,PayNow
T500158,2025-06-16 11:40,OUT-01,Midday,Coffee,1,4.5,PayNow
T501557,2025-06-16 11:41,OUT-02,Midday,Tea,1,5.58,Card
T502861,2025-06-16 11:41,OUT-03,Midday,Food,1,11.24,Card
T500182,2025-06-16 11:42,OUT-01,Midday,Food,1,16.95,Cash
T501580,2025-06-16 11:44,OUT-02,Midday,Food,1,15.19,Wallet
T501589,2025-06-16 11:45,OUT-02,Midday,Coffee,1,7.59,Card
T500174,2025-06-16 11:46,OUT-01,Midday,Food,1,16.05,PayNow
T502849,2025-06-16 11:46,OUT-03,Midday,Food,1,13.0,Cash
T503799,2025-06-16 11:49,OUT-04,Midday,Food,1,15.56,Card
T500206,2025-06-16 11:51,OUT-01,Midday,Coffee,1,5.1,Card
T503809,2025-06-16 11:52,OUT-04,Midday,Food,1,18.45,PayNow
T502843,2025-06-16 11:52,OUT-03,Midday,Pastry,1,4.69,PayNow
T501583,2025-06-16 11:52,OUT-02,Midday,Pastry,1,6.51,PayNow
T501575,2025-06-16 11:54,OUT-02,Midday,Coffee,1,7.42,Cash
T500215,2025-06-16 11:58,OUT-01,Midday,Food,1,14.91,Card
T500163,2025-06-16 11:58,OUT-01,Midday,Food,1,15.16,Card
T502855,2025-06-16 11:58,OUT-03,Midday,Beans (retail),1,18.85,PayNow
T501584,2025-06-16 11:59,OUT-02,Midday,Coffee,1,7.58,Wallet
T500187,2025-06-16 11:59,OUT-01,Midday,Beans (retail),1,23.64,PayNow
T502850,2025-06-16 12:00,OUT-03,Midday,Pastry,1,4.56,PayNow
T501598,2025-06-16 12:00,OUT-02,Midday,Coffee,1,5.93,Cash
T500198,2025-06-16 12:00,OUT-01,Midday,Food,1,18.16,Card
T503800,2025-06-16 12:00,OUT-04,Midday,Coffee,1,7.66,Card
T501570,2025-06-16 12:01,OUT-02,Midday,Food,2,22.09,Card
T502878,2025-06-16 12:03,OUT-03,Midday,Food,1,10.03,Wallet
T501561,2025-06-16 12:04,OUT-02,Midday,Pastry,1,7.11,Card
T501562,2025-06-16 12:06,OUT-02,Midday,Coffee,1,5.79,PayNow
T500170,2025-06-16 12:06,OUT-01,Midday,Food,1,15.21,Card
T502870,2025-06-16 12:06,OUT-03,Midday,Food,1,12.31,PayNow
T501572,2025-06-16 12:11,OUT-02,Midday,Coffee,1,6.94,Card
T502864,2025-06-16 12:11,OUT-03,Midday,Food,1,8.06,PayNow
T503781,2025-06-16 12:11,OUT-04,Midday,Food,1,14.17,Card
T503785,2025-06-16 12:11,OUT-04,Midday,Food,1,15.15,Card
T503784,2025-06-16 12:12,OUT-04,Midday,Food,1,9.63,Card
T503778,2025-06-16 12:14,OUT-04,Midday,Food,1,15.87,PayNow
T503782,2025-06-16 12:14,OUT-04,Midday,Food,1,18.01,Card
T503792,2025-06-16 12:15,OUT-04,Midday,Food,1,14.18,Cash
T501590,2025-06-16 12:17,OUT-02,Midday,Food,1,16.51,PayNow
T501569,2025-06-16 12:18,OUT-02,Midday,Food,1,11.85,PayNow
T503789,2025-06-16 12:19,OUT-04,Midday,Food,1,16.6,Card
T503808,2025-06-16 12:19,OUT-04,Midday,Food,1,17.84,Card
T501608,2025-06-16 12:20,OUT-02,Midday,Coffee,1,8.24,Card
T500212,2025-06-16 12:20,OUT-01,Midday,Pastry,1,5.15,Card
T502851,2025-06-16 12:23,OUT-03,Midday,Food,1,11.96,Card
T502837,2025-06-16 12:23,OUT-03,Midday,Food,1,13.04,Card
T501577,2025-06-16 12:24,OUT-02,Midday,Coffee,1,6.89,Wallet
T502859,2025-06-16 12:24,OUT-03,Midday,Coffee,1,6.89,Cash
T501582,2025-06-16 12:24,OUT-02,Midday,Food,1,18.95,Card
T500159,2025-06-16 12:26,OUT-01,Midday,Food,1,12.95,PayNow
T500202,2025-06-16 12:27,OUT-01,Midday,Coffee,1,8.17,Wallet
T500216,2025-06-16 12:27,OUT-01,Midday,Coffee,1,6.93,Card
T502838,2025-06-16 12:29,OUT-03,Midday,Pastry,1,4.6,Card
T502834,2025-06-16 12:30,OUT-03,Midday,Coffee,1,6.72,Card
T502867,2025-06-16 12:31,OUT-03,Midday,Beans (retail),1,17.53,Card
T500168,2025-06-16 12:32,OUT-01,Midday,Food,1,11.56,Cash
T501593,2025-06-16 12:32,OUT-02,Midday,Pastry,1,5.81,Card
T501585,2025-06-16 12:34,OUT-02,Midday,Food,1,14.19,PayNow
T503806,2025-06-16 12:34,OUT-04,Midday,Food,1,13.43,Card
T501554,2025-06-16 12:34,OUT-02,Midday,Pastry,1,5.33,Card
T503788,2025-06-16 12:35,OUT-04,Midday,Food,1,13.99,PayNow
T502865,2025-06-16 12:35,OUT-03,Midday,Food,1,11.25,Card
T502844,2025-06-16 12:35,OUT-03,Midday,Food,1,15.17,PayNow
T501600,2025-06-16 12:36,OUT-02,Midday,Pastry,1,5.02,PayNow
T503815,2025-06-16 12:37,OUT-04,Midday,Coffee,1,5.94,Card
T502875,2025-06-16 12:38,OUT-03,Midday,Coffee,1,5.78,Card
T503797,2025-06-16 12:41,OUT-04,Midday,Coffee,1,5.8,Cash
T500200,2025-06-16 12:42,OUT-01,Midday,Food,1,17.49,PayNow
T501587,2025-06-16 12:43,OUT-02,Midday,Coffee,1,7.23,Card
T502869,2025-06-16 12:44,OUT-03,Midday,Food,1,12.49,Card
T502879,2025-06-16 12:45,OUT-03,Midday,Food,1,12.08,PayNow
T500175,2025-06-16 12:47,OUT-01,Midday,Food,1,9.42,PayNow
T503812,2025-06-16 12:49,OUT-04,Midday,Coffee,1,5.97,Card
T501565,2025-06-16 12:50,OUT-02,Midday,Food,1,14.2,PayNow
T500188,2025-06-16 12:50,OUT-01,Midday,Food,1,10.79,Card
T503814,2025-06-16 12:50,OUT-04,Midday,Food,1,13.25,Cash
T502881,2025-06-16 12:52,OUT-03,Midday,Food,1,12.41,PayNow
T501578,2025-06-16 12:54,OUT-02,Midday,Coffee,1,8.82,Card
T501574,2025-06-16 12:54,OUT-02,Midday,Food,1,15.75,Wallet
T500185,2025-06-16 12:55,OUT-01,Midday,Coffee,1,7.03,Card
T502860,2025-06-16 12:57,OUT-03,Midday,Tea,1,3.48,Cash
T500180,2025-06-16 12:58,OUT-01,Midday,Coffee,1,8.38,PayNow
T502862,2025-06-16 13:00,OUT-03,Midday,Food,1,12.3,PayNow
T501553,2025-06-16 13:00,OUT-02,Midday,Food,1,9.12,Cash
T503780,2025-06-16 13:00,OUT-04,Midday,Coffee,1,5.43,Cash
T503775,2025-06-16 13:04,OUT-04,Midday,Food,1,14.48,PayNow
T502882,2025-06-16 13:04,OUT-03,Midday,Food,1,12.71,Card
T500184,2025-06-16 13:05,OUT-01,Midday,Food,1,13.19,PayNow
T502880,2025-06-16 13:05,OUT-03,Midday,Beans (retail),1,21.44,Cash
T502871,2025-06-16 13:06,OUT-03,Midday,Coffee,1,5.66,Card
T502868,2025-06-16 13:07,OUT-03,Midday,Food,1,11.0,PayNow
T501551,2025-06-16 13:09,OUT-02,Midday,Pastry,1,7.26,Card
T502856,2025-06-16 13:11,OUT-03,Midday,Coffee,1,5.28,PayNow
T503810,2025-06-16 13:12,OUT-04,Midday,Food,1,14.44,Card
T501596,2025-06-16 13:13,OUT-02,Midday,Food,1,9.29,Cash
T502840,2025-06-16 13:16,OUT-03,Midday,Pastry,1,3.93,PayNow
T502835,2025-06-16 13:16,OUT-03,Midday,Food,1,9.2,Wallet
T500197,2025-06-16 13:16,OUT-01,Midday,Tea,1,6.15,Card
T500208,2025-06-16 13:17,OUT-01,Midday,Food,1,15.36,Card
T500162,2025-06-16 13:18,OUT-01,Midday,Food,1,17.55,PayNow
T502839,2025-06-16 13:19,OUT-03,Midday,Beans (retail),1,16.89,Card
T503795,2025-06-16 13:20,OUT-04,Midday,Food,1,13.13,Card
T500181,2025-06-16 13:24,OUT-01,Midday,Food,1,14.09,Card
T500171,2025-06-16 13:27,OUT-01,Midday,Food,1,13.71,Card
T500204,2025-06-16 13:27,OUT-01,Midday,Food,1,13.19,Card
T502853,2025-06-16 13:31,OUT-03,Midday,Food,1,15.78,PayNow
T502836,2025-06-16 13:32,OUT-03,Midday,Coffee,1,5.32,Card
T501588,2025-06-16 13:32,OUT-02,Midday,Food,1,16.58,PayNow
T503817,2025-06-16 13:35,OUT-04,Midday,Tea,1,5.78,Wallet
T501602,2025-06-16 13:36,OUT-02,Midday,Coffee,1,8.7,Card
T501606,2025-06-16 13:38,OUT-02,Midday,Food,1,14.9,Card
T500210,2025-06-16 13:38,OUT-01,Midday,Tea,1,4.7,Card
T500167,2025-06-16 13:39,OUT-01,Midday,Food,1,13.11,Wallet
T500178,2025-06-16 13:41,OUT-01,Midday,Tea,1,6.45,PayNow
T503777,2025-06-16 13:42,OUT-04,Midday,Coffee,1,7.01,PayNow
T502866,2025-06-16 13:42,OUT-03,Midday,Food,1,9.7,PayNow
T500183,2025-06-16 13:47,OUT-01,Midday,Food,1,14.85,Card
T500169,2025-06-16 13:47,OUT-01,Midday,Tea,1,3.52,PayNow
T501592,2025-06-16 13:48,OUT-02,Midday,Food,1,17.52,Cash
T502847,2025-06-16 13:48,OUT-03,Midday,Food,1,14.74,Wallet
T501609,2025-06-16 13:50,OUT-02,Midday,Tea,1,5.2,Card
T501566,2025-06-16 13:50,OUT-02,Midday,Coffee,1,6.69,Card
T502874,2025-06-16 13:51,OUT-03,Midday,Tea,1,5.06,PayNow
T501560,2025-06-16 13:52,OUT-02,Midday,Coffee,1,7.77,PayNow
T500172,2025-06-16 13:52,OUT-01,Midday,Tea,1,6.43,Card
T501573,2025-06-16 13:52,OUT-02,Midday,Coffee,1,9.04,Card
T500193,2025-06-16 13:52,OUT-01,Midday,Food,1,15.54,Card
T500209,2025-06-16 13:52,OUT-01,Midday,Food,1,13.56,Cash
T501581,2025-06-16 13:53,OUT-02,Midday,Food,1,17.49,PayNow
T500207,2025-06-16 13:54,OUT-01,Midday,Pastry,1,6.71,Cash
T501599,2025-06-16 13:54,OUT-02,Midday,Coffee,1,5.3,PayNow
T503776,2025-06-16 13:56,OUT-04,Midday,Food,1,13.79,PayNow
T501594,2025-06-16 13:57,OUT-02,Midday,Food,1,15.07,PayNow
T503804,2025-06-16 13:57,OUT-04,Midday,Food,1,17.78,Card
T502841,2025-06-16 13:58,OUT-03,Midday,Food,1,11.8,Card
T501558,2025-06-16 13:59,OUT-02,Midday,Coffee,1,7.31,PayNow
T501563,2025-06-16 14:00,OUT-02,Midday,Coffee,1,5.9,PayNow
T503794,2025-06-16 14:00,OUT-04,Midday,Food,1,11.29,Card
T502858,2025-06-16 14:00,OUT-03,Midday,Coffee,1,4.57,PayNow
T503787,2025-06-16 14:01,OUT-04,Midday,Tea,1,5.85,Card
T502872,2025-06-16 14:01,OUT-03,Midday,Pastry,1,3.95,PayNow
T501605,2025-06-16 14:02,OUT-02,Midday,Coffee,1,6.77,PayNow
T502873,2025-06-16 14:04,OUT-03,Midday,Food,1,12.23,PayNow
T503805,2025-06-16 14:04,OUT-04,Midday,Food,1,13.22,PayNow
T500214,2025-06-16 14:07,OUT-01,Midday,Tea,1,4.57,PayNow
T502852,2025-06-16 14:10,OUT-03,Midday,Food,1,10.86,PayNow
T501607,2025-06-16 14:10,OUT-02,Midday,Coffee,1,5.24,Card
T501586,2025-06-16 14:12,OUT-02,Midday,Food,1,14.13,PayNow
T501603,2025-06-16 14:12,OUT-02,Midday,Food,1,14.12,Cash
T500205,2025-06-16 14:13,OUT-01,Midday,Food,1,10.1,Wallet
T501604,2025-06-16 14:13,OUT-02,Midday,Food,1,20.17,Card
T503783,2025-06-16 14:15,OUT-04,Midday,Pastry,1,7.12,PayNow
T500173,2025-06-16 14:16,OUT-01,Midday,Coffee,1,5.53,Cash
T501555,2025-06-16 14:17,OUT-02,Midday,Beans (retail),1,22.32,Card
T501576,2025-06-16 14:18,OUT-02,Midday,Food,1,14.76,PayNow
T500165,2025-06-16 14:20,OUT-01,Midday,Food,1,16.69,Card
T503811,2025-06-16 14:24,OUT-04,Midday,Coffee,1,4.88,PayNow
T502833,2025-06-16 14:24,OUT-03,Midday,Food,1,13.22,Card
T503779,2025-06-16 14:25,OUT-04,Midday,Coffee,1,4.79,Card
T500199,2025-06-16 14:31,OUT-01,Midday,Food,1,13.8,Card
T501556,2025-06-16 14:32,OUT-02,Midday,Coffee,1,5.94,Card
T501591,2025-06-16 14:33,OUT-02,Midday,Coffee,1,5.0,PayNow
T503803,2025-06-16 14:37,OUT-04,Midday,Coffee,1,5.91,PayNow
T500201,2025-06-16 14:41,OUT-01,Midday,Tea,1,6.06,Card
T500195,2025-06-16 14:41,OUT-01,Midday,Food,1,16.82,Card
T500177,2025-06-16 14:41,OUT-01,Midday,Food,1,13.18,Card
T501549,2025-06-16 14:46,OUT-02,Midday,Tea,1,5.44,PayNow
T503813,2025-06-16 14:47,OUT-04,Midday,Food,1,14.04,PayNow
T500194,2025-06-16 14:49,OUT-01,Midday,Pastry,1,5.2,PayNow
T501579,2025-06-16 14:50,OUT-02,Midday,Food,1,14.38,Cash
T503802,2025-06-16 14:50,OUT-04,Midday,Pastry,1,5.92,Wallet
T503791,2025-06-16 14:50,OUT-04,Midday,Pastry,1,6.58,Card
T500189,2025-06-16 14:53,OUT-01,Midday,Tea,1,4.87,PayNow
T502842,2025-06-16 14:53,OUT-03,Midday,Beans (retail),1,23.6,PayNow
T500196,2025-06-16 14:54,OUT-01,Midday,Pastry,1,5.02,Card
T503801,2025-06-16 14:55,OUT-04,Midday,Food,1,11.37,Wallet
T500161,2025-06-16 14:55,OUT-01,Midday,Food,1,14.54,Card
T500179,2025-06-16 14:58,OUT-01,Midday,Coffee,1,8.2,PayNow
T501571,2025-06-16 14:59,OUT-02,Midday,Food,1,11.28,Card
T501559,2025-06-16 14:59,OUT-02,Midday,Food,1,16.1,Wallet
T503863,2025-06-16 15:03,OUT-04,Evening,Coffee,1,7.67,Wallet
T502891,2025-06-16 15:06,OUT-03,Evening,Food,1,19.36,Card
T503859,2025-06-16 15:06,OUT-04,Evening,Coffee,1,8.42,PayNow
T501649,2025-06-16 15:11,OUT-02,Evening,Beans (retail),1,16.82,Card
T501631,2025-06-16 15:14,OUT-02,Evening,Pastry,1,3.91,Cash
T503850,2025-06-16 15:21,OUT-04,Evening,Food,1,14.29,PayNow
T500239,2025-06-16 15:22,OUT-01,Evening,Food,1,17.35,Card
T501623,2025-06-16 15:27,OUT-02,Evening,Beans (retail),1,16.79,PayNow
T501652,2025-06-16 15:28,OUT-02,Evening,Coffee,1,6.21,Card
T503841,2025-06-16 15:30,OUT-04,Evening,Coffee,1,7.63,Card
T503858,2025-06-16 15:34,OUT-04,Evening,Pastry,1,5.89,Cash
T503865,2025-06-16 15:34,OUT-04,Evening,Tea,1,6.84,Card
T501650,2025-06-16 15:34,OUT-02,Evening,Pastry,1,5.07,Card
T503840,2025-06-16 15:35,OUT-04,Evening,Food,1,17.57,PayNow
T501610,2025-06-16 15:36,OUT-02,Evening,Beans (retail),1,13.22,Card
T503873,2025-06-16 15:38,OUT-04,Evening,Coffee,1,8.52,Cash
T500242,2025-06-16 15:39,OUT-01,Evening,Coffee,1,5.4,PayNow
T503833,2025-06-16 15:42,OUT-04,Evening,Coffee,1,7.85,Wallet
T500226,2025-06-16 15:42,OUT-01,Evening,Coffee,1,5.61,Wallet
T501638,2025-06-16 15:44,OUT-02,Evening,Coffee,1,6.21,Cash
T501644,2025-06-16 15:51,OUT-02,Evening,Tea,1,5.82,PayNow
T501637,2025-06-16 15:53,OUT-02,Evening,Coffee,1,7.35,Cash
T503861,2025-06-16 15:56,OUT-04,Evening,Coffee,1,7.61,PayNow
T503870,2025-06-16 15:57,OUT-04,Evening,Coffee,1,6.85,PayNow
T501651,2025-06-16 15:58,OUT-02,Evening,Food,1,14.6,Card
T503851,2025-06-16 15:59,OUT-04,Evening,Food,1,17.63,PayNow
T503828,2025-06-16 16:02,OUT-04,Evening,Tea,1,6.81,PayNow
T503831,2025-06-16 16:05,OUT-04,Evening,Food,1,16.38,Wallet
T503853,2025-06-16 16:06,OUT-04,Evening,Tea,1,7.88,Card
T500243,2025-06-16 16:06,OUT-01,Evening,Pastry,1,4.52,PayNow
T500244,2025-06-16 16:07,OUT-01,Evening,Tea,1,6.36,Wallet
T501633,2025-06-16 16:11,OUT-02,Evening,Food,1,16.19,Cash
T503842,2025-06-16 16:11,OUT-04,Evening,Pastry,1,4.98,Wallet
T500217,2025-06-16 16:14,OUT-01,Evening,Coffee,1,6.95,PayNow
T500245,2025-06-16 16:14,OUT-01,Evening,Coffee,1,5.21,PayNow
T503826,2025-06-16 16:14,OUT-04,Evening,Coffee,1,8.07,Card
T503879,2025-06-16 16:15,OUT-04,Evening,Pastry,1,6.25,PayNow
T500230,2025-06-16 16:16,OUT-01,Evening,Coffee,1,6.37,Card
T501636,2025-06-16 16:17,OUT-02,Evening,Tea,1,5.46,Card
T501622,2025-06-16 16:22,OUT-02,Evening,Coffee,1,5.77,PayNow
T500221,2025-06-16 16:29,OUT-01,Evening,Coffee,1,7.08,PayNow
T503832,2025-06-16 16:29,OUT-04,Evening,Pastry,1,4.89,PayNow
T502898,2025-06-16 16:29,OUT-03,Evening,Tea,1,8.06,Cash
T501647,2025-06-16 16:29,OUT-02,Evening,Coffee,1,5.22,Wallet
T503855,2025-06-16 16:33,OUT-04,Evening,Coffee,1,7.45,PayNow
T503846,2025-06-16 16:34,OUT-04,Evening,Pastry,1,4.47,PayNow
T503822,2025-06-16 16:34,OUT-04,Evening,Tea,1,7.15,PayNow
T502887,2025-06-16 16:37,OUT-03,Evening,Pastry,1,7.23,Card
T501611,2025-06-16 16:40,OUT-02,Evening,Pastry,1,5.42,Card
T501618,2025-06-16 16:46,OUT-02,Evening,Food,1,17.49,Card
T502888,2025-06-16 16:47,OUT-03,Evening,Coffee,1,7.96,PayNow
T503839,2025-06-16 16:49,OUT-04,Evening,Tea,1,6.59,Wallet
T500240,2025-06-16 16:50,OUT-01,Evening,Coffee,1,6.63,Wallet
T503825,2025-06-16 16:53,OUT-04,Evening,Coffee,1,7.79,PayNow
T503847,2025-06-16 17:03,OUT-04,Evening,Pastry,1,5.86,PayNow
T503874,2025-06-16 17:03,OUT-04,Evening,Food,1,15.18,Card
T503862,2025-06-16 17:05,OUT-04,Evening,Pastry,1,6.67,PayNow
T500229,2025-06-16 17:08,OUT-01,Evening,Beans (retail),1,16.42,PayNow
T503860,2025-06-16 17:09,OUT-04,Evening,Food,1,10.25,Wallet
T500225,2025-06-16 17:10,OUT-01,Evening,Food,1,20.22,Cash
T501621,2025-06-16 17:11,OUT-02,Evening,Pastry,1,4.36,Cash
T502903,2025-06-16 17:11,OUT-03,Evening,Pastry,1,5.62,Cash
T502883,2025-06-16 17:12,OUT-03,Evening,Food,1,20.99,Card
T502886,2025-06-16 17:16,OUT-03,Evening,Coffee,1,8.84,PayNow
T501630,2025-06-16 17:17,OUT-02,Evening,Food,1,12.74,Card
T503876,2025-06-16 17:21,OUT-04,Evening,Coffee,1,6.53,Card
T503843,2025-06-16 17:23,OUT-04,Evening,Coffee,1,8.25,Cash
T503868,2025-06-16 17:23,OUT-04,Evening,Coffee,1,7.24,Cash
T503838,2025-06-16 17:24,OUT-04,Evening,Coffee,1,8.14,Card
T500219,2025-06-16 17:31,OUT-01,Evening,Coffee,1,7.68,Card
T502902,2025-06-16 17:31,OUT-03,Evening,Food,1,12.08,Wallet
T501642,2025-06-16 17:32,OUT-02,Evening,Coffee,1,6.17,Card
T500241,2025-06-16 17:34,OUT-01,Evening,Tea,1,7.84,Card
T502894,2025-06-16 17:35,OUT-03,Evening,Pastry,1,6.54,PayNow
T501643,2025-06-16 17:38,OUT-02,Evening,Coffee,1,6.59,PayNow
T503835,2025-06-16 17:39,OUT-04,Evening,Food,1,12.66,PayNow
T501634,2025-06-16 17:40,OUT-02,Evening,Pastry,1,4.66,Card
T502892,2025-06-16 17:41,OUT-03,Evening,Pastry,1,6.53,Wallet
T501625,2025-06-16 17:41,OUT-02,Evening,Tea,1,3.46,Cash
T503848,2025-06-16 17:51,OUT-04,Evening,Coffee,1,5.98,Card
T502899,2025-06-16 17:57,OUT-03,Evening,Coffee,1,8.26,Wallet
T503869,2025-06-16 17:57,OUT-04,Evening,Coffee,1,5.79,Card
T500224,2025-06-16 18:04,OUT-01,Evening,Food,1,12.96,Card
T503827,2025-06-16 18:08,OUT-04,Evening,Food,1,18.09,Card
T503875,2025-06-16 18:09,OUT-04,Evening,Food,1,12.29,Cash
T502890,2025-06-16 18:11,OUT-03,Evening,Coffee,1,6.99,Card
T501624,2025-06-16 18:13,OUT-02,Evening,Pastry,1,4.95,PayNow
T501629,2025-06-16 18:17,OUT-02,Evening,Food,1,12.01,Card
T502901,2025-06-16 18:17,OUT-03,Evening,Food,1,14.79,PayNow
T500220,2025-06-16 18:18,OUT-01,Evening,Tea,1,6.35,Card
T503864,2025-06-16 18:23,OUT-04,Evening,Coffee,1,7.18,Card
T501628,2025-06-16 18:27,OUT-02,Evening,Coffee,1,5.4,Card
T503866,2025-06-16 18:30,OUT-04,Evening,Beans (retail),1,24.92,PayNow
T501632,2025-06-16 18:30,OUT-02,Evening,Pastry,1,5.17,Card
T503830,2025-06-16 18:32,OUT-04,Evening,Tea,1,7.24,Wallet
T501613,2025-06-16 18:38,OUT-02,Evening,Coffee,1,5.44,PayNow
T503837,2025-06-16 18:38,OUT-04,Evening,Food,1,16.03,PayNow
T503820,2025-06-16 18:41,OUT-04,Evening,Coffee,1,6.32,Wallet
T502885,2025-06-16 18:42,OUT-03,Evening,Pastry,1,6.91,Card
T503844,2025-06-16 18:46,OUT-04,Evening,Coffee,1,6.87,PayNow
T501635,2025-06-16 18:47,OUT-02,Evening,Pastry,1,6.26,PayNow
T501640,2025-06-16 18:48,OUT-02,Evening,Food,1,14.31,Card
T501627,2025-06-16 18:52,OUT-02,Evening,Pastry,1,5.29,Cash
T501646,2025-06-16 18:54,OUT-02,Evening,Food,1,13.25,PayNow
T501612,2025-06-16 18:55,OUT-02,Evening,Coffee,1,5.09,Cash
T500227,2025-06-16 18:55,OUT-01,Evening,Coffee,1,4.84,Cash
T503819,2025-06-16 18:58,OUT-04,Evening,Food,1,18.88,PayNow
T503836,2025-06-16 19:00,OUT-04,Evening,Pastry,1,6.3,Card
T503871,2025-06-16 19:01,OUT-04,Evening,Food,1,20.23,Card
T501639,2025-06-16 19:02,OUT-02,Evening,Food,1,17.54,Card
T500222,2025-06-16 19:03,OUT-01,Evening,Food,1,16.41,Cash
T500223,2025-06-16 19:15,OUT-01,Evening,Coffee,1,5.83,Cash
T503845,2025-06-16 19:16,OUT-04,Evening,Pastry,1,7.4,Card
T500234,2025-06-16 19:17,OUT-01,Evening,Coffee,1,6.31,PayNow
T500237,2025-06-16 19:24,OUT-01,Evening,Coffee,1,6.94,Wallet
T501615,2025-06-16 19:25,OUT-02,Evening,Beans (retail),1,20.79,Card
T503877,2025-06-16 19:26,OUT-04,Evening,Food,1,15.76,Cash
T501614,2025-06-16 19:28,OUT-02,Evening,Food,1,12.89,PayNow
T503872,2025-06-16 19:28,OUT-04,Evening,Food,1,16.84,Wallet
T500236,2025-06-16 19:29,OUT-01,Evening,Coffee,1,6.64,PayNow
T503852,2025-06-16 19:30,OUT-04,Evening,Tea,1,6.55,Cash
T502893,2025-06-16 19:30,OUT-03,Evening,Coffee,1,8.47,PayNow
T503854,2025-06-16 19:31,OUT-04,Evening,Pastry,1,4.93,Card
T500231,2025-06-16 19:32,OUT-01,Evening,Pastry,1,6.03,Card
T500232,2025-06-16 19:32,OUT-01,Evening,Coffee,1,7.2,PayNow
T503821,2025-06-16 19:41,OUT-04,Evening,Pastry,1,6.06,PayNow
T501619,2025-06-16 19:44,OUT-02,Evening,Coffee,1,7.23,Card
